market,business_unit,country,region,employee_id,date,Indicator,Indicator_value,currency,project
APAC,Retail,China,East Asia,EMP00231,2024-11-03,Revenue,"40,668.19",CNY,Project Atlas
AMER,Marketing,Mexico,North America,,2024-11-03,Budget,"32,173.17",MXN,Project Orion
APAC,Marketing,China,East Asia,EMP00301,2024-11-03,Revenue,"54,371.44",CNY,Project Vega
APAC,Retail,Singapore,Southeast Asia,,2024-11-03,Budget,"1,040.40",SGD,Project Nimbus
APAC,Wholesale,India,South Asia,EMP00242,2024-11-03,Wages Cost,"65,004.54",INR,Project Nova
EMEA,Finance,Spain,Southern Europe,EMP00163,2024-11-03,Wages Cost,"2,926.72",EUR,Project Aurora
EMEA,Retail,Netherlands,Western Europe,,2024-11-03,Budget,"11,606.27",EUR,Project Nova
AMER,E-commerce,United States,North America,EMP00138,2024-11-03,Wages Cost,"3,940.76",USD,Project Vega
EMEA,Retail,United Kingdom,Northern Europe,,2024-11-03,Other Costs,972.10,GBP,Project Nimbus
AMER,Retail,Brazil,South America,,2024-11-03,Other Costs,"2,717.94",BRL,Project Atlas
APAC,E-commerce,India,South Asia,EMP00179,2024-11-03,Wages Cost,"65,867.50",INR,Project Nimbus
AMER,Retail,Brazil,South America,EMP00153,2024-11-03,Wages Cost,"7,115.21",BRL,Project Zenith
AMER,HR,United States,North America,,2024-11-03,Other Costs,"1,500.88",USD,Project Orion
APAC,Finance,Singapore,Southeast Asia,,2024-11-03,Budget,"8,599.87",SGD,Project Falcon
AMER,HR,Canada,North America,,2024-11-03,Budget,"13,894.91",CAD,Project Orion
APAC,Marketing,China,East Asia,EMP00043,2024-11-03,Revenue,"82,382.01",CNY,Project Falcon
AMER,Logistics,Brazil,South America,,2024-11-03,Other Costs,"1,597.64",BRL,Project Nimbus
EMEA,Marketing,France,Western Europe,,2024-11-03,Other Costs,"1,359.29",EUR,Project Zenith
EMEA,IT Services,Italy,Southern Europe,,2024-11-03,Other Costs,"1,376.87",EUR,Project Zenith
AMER,Wholesale,United States,North America,,2024-11-03,Other Costs,"1,941.35",USD,Project Horizon
APAC,E-commerce,Japan,East Asia,EMP00020,2024-11-03,Wages Cost,"1,932,219.86",JPY,Project Horizon
AMER,Retail,Argentina,South America,EMP00005,2024-11-03,Wages Cost,"845,159.42",ARS,Project Zenith
AMER,IT Services,Canada,North America,EMP00049,2024-11-03,Revenue,"39,274.14",CAD,Project Vega
APAC,Retail,India,South Asia,EMP00214,2024-11-03,Wages Cost,"147,378.79",INR,Project Orion
APAC,Wholesale,India,South Asia,EMP00242,2024-11-03,Wages Cost,"65,004.54",INR,Project Nova
APAC,Retail,India,South Asia,,2024-11-03,Budget,"48,862.42",INR,Project Zenith
AMER,Marketing,Canada,North America,,2024-11-03,Budget,"4,272.81",CAD,Project Zenith
EMEA,IT Services,Germany,Western Europe,,2024-11-03,Other Costs,"1,923.78",EUR,Project Nimbus
APAC,Retail,Singapore,Southeast Asia,,2024-11-03,Budget,"9,677.78",SGD,Project Titan
EMEA,Retail,Italy,Southern Europe,EMP00059,2024-11-03,Wages Cost,"8,322.58",EUR,Project Titan
APAC,Marketing,Singapore,Southeast Asia,,2024-11-03,Budget,"4,094.26",SGD,Project Orion
AMER,E-commerce,Argentina,South America,,2024-11-03,Budget,"2,880,340.62",ARS,Project Titan
EMEA,IT Services,Netherlands,Western Europe,,2024-11-03,Budget,"4,751.39",EUR,Project Nova
EMEA,Finance,Germany,Western Europe,,2024-11-03,Budget,"9,764.91",EUR,Project Vega
EMEA,E-commerce,France,Western Europe,,2024-11-03,Budget,"14,091.95",EUR,Project Nimbus
AMER,Marketing,Mexico,North America,,2024-11-03,Budget,"32,022.27",MXN,Project Zenith
APAC,Retail,Australia,Oceania,EMP00091,2024-11-03,Revenue,"13,217.73",AUD,Project Nova
AMER,Marketing,Argentina,South America,EMP00185,2024-11-04,Wages Cost,"683,385.93",ARS,Project Horizon
EMEA,Finance,Spain,Southern Europe,EMP00017,2024-11-04,Wages Cost,"4,042.30",EUR,Project Atlas
EMEA,Wholesale,France,Western Europe,,2024-11-04,Budget,"5,826.45",EUR,Project Vega
AMER,Marketing,Mexico,North America,EMP00155,2024-11-04,Wages Cost,"25,676.58",MXN,Project Vega
AMER,Retail,United States,North America,,2024-11-04,Budget,"10,615.04",USD,Project Titan
EMEA,Marketing,France,Western Europe,,2024-11-04,Budget,"8,118.23",EUR,Project Falcon
AMER,Wholesale,Canada,North America,,2024-11-04,Other Costs,"1,817.24",CAD,Project Zenith
EMEA,Marketing,Italy,Southern Europe,,2024-11-04,Other Costs,,EUR,Project Nimbus
AMER,Finance,United States,North America,,2024-11-04,Budget,"9,081.45",USD,Project Atlas
APAC,HR,India,South Asia,,2024-11-04,Budget,"47,475.61",INR,Project Nova
EMEA,Marketing,Germany,Western Europe,,2024-11-04,Budget,"39,972.17",EUR,Project Falcon
AMER,Retail,Canada,North America,,2024-11-04,Budget,"7,595.17",CAD,Project Orion
EMEA,Retail,France,Western Europe,EMP00195,2024-11-04,Revenue,"5,621.87",EUR,Project Titan
APAC,Logistics,India,South Asia,,2024-11-04,Budget,"4,900.62",INR,Project Nimbus
AMER,Retail,United States,North America,,2024-11-04,Budget,"6,801.93",USD,Project Orion
AMER,Finance,Mexico,North America,,2024-11-04,Budget,"64,430.16",MXN,Project Aurora
AMER,Wholesale,Mexico,North America,,2024-11-04,Other Costs,"4,097.45",MXN,Project Nimbus
AMER,E-commerce,United States,North America,EMP00251,2024-11-04,Revenue,"12,814.60",USD,Project Falcon
AMER,Logistics,United States,North America,EMP00255,2024-11-04,Wages Cost,"3,666.55",USD,Project Nova
AMER,Finance,Brazil,South America,EMP00222,2024-11-04,Wages Cost,"18,759.72",BRL,Project Vega
AMER,Wholesale,United States,North America,,2024-11-04,Other Costs,"2,624.59",USD,Project Orion
EMEA,Retail,France,Western Europe,EMP00201,2024-11-04,Wages Cost,"3,948.40",EUR,Project Falcon
AMER,Marketing,Canada,North America,EMP00019,2024-11-04,Wages Cost,"9,338.45",CAD,Project Zenith
EMEA,E-commerce,United Kingdom,Northern Europe,,2024-11-04,Other Costs,"2,006.38",GBP,Project Vega
EMEA,IT Services,France,Western Europe,,2024-11-04,Budget,"5,546.32",EUR,Project Aurora
EMEA,E-commerce,Spain,Southern Europe,EMP00058,2024-11-04,Wages Cost,"6,072.41",EUR,Project Zenith
EMEA,Wholesale,Italy,Southern Europe,,2024-11-04,Other Costs,"2,052.64",EUR,Project Zenith
APAC,Retail,Japan,East Asia,EMP00086,2024-11-04,Revenue,"700,701.51",JPY,Project Falcon
EMEA,Finance,Netherlands,Western Europe,EMP00067,2024-11-04,Wages Cost,"4,994.44",EUR,Project Vega
EMEA,Finance,Germany,Western Europe,EMP00325,2024-11-04,Wages Cost,"17,378.30",EUR,Project Falcon
AMER,Retail,Mexico,North America,,2024-11-04,Other Costs,"11,590.34",MXN,Project Falcon
AMER,Retail,Canada,North America,EMP00143,2024-11-04,Revenue,"8,791.87",CAD,Project Orion
AMER,HR,Brazil,South America,,2024-11-04,Other Costs,"3,818.82",BRL,Project Horizon
APAC,E-commerce,Australia,Oceania,,2024-11-04,Budget,"9,294.58",AUD,Project Vega
AMER,E-commerce,United States,North America,,2024-11-04,Budget,"5,396.79",USD,Project Vega
APAC,Marketing,China,East Asia,,2024-11-04,Budget,"22,135.49",CNY,Project Vega
APAC,HR,Australia,Oceania,EMP00309,2024-11-04,Wages Cost,"14,071.75",AUD,Project Nova
EMEA,IT Services,Spain,Southern Europe,,2024-11-04,Budget,927.27,EUR,Project Zenith
EMEA,Retail,Spain,Southern Europe,EMP00029,2024-11-04,Revenue,"5,570.05",EUR,Project Nimbus
EMEA,Retail,Italy,Southern Europe,,2024-11-04,Budget,"9,338.63",EUR,Project Titan
EMEA,Logistics,Portugal,Southern Europe,,2024-11-04,Budget,951.20,EUR,Project Falcon
AMER,Wholesale,Canada,North America,,2024-11-04,Budget,"1,109.13",CAD,Project Atlas
EMEA,Marketing,France,Western Europe,EMP00096,2024-11-04,Revenue,"7,654.15",EUR,Project Zenith
AMER,Wholesale,Argentina,South America,,2024-11-04,Budget,"561,712.82",ARS,Project Titan
APAC,Logistics,India,South Asia,,2024-11-04,Budget,"122,072.70",INR,Project Orion
APAC,Finance,Singapore,Southeast Asia,,2024-11-04,Other Costs,"2,678.86",SGD,Project Falcon
APAC,Retail,China,East Asia,,2024-11-04,Budget,"37,293.10",CNY,Project Orion
AMER,Finance,Brazil,South America,,2024-11-04,Other Costs,"3,912.83",BRL,Project Titan
EMEA,IT Services,Portugal,Southern Europe,,2024-11-04,Other Costs,"2,468.09",EUR,Project Nova
EMEA,E-commerce,United Kingdom,Northern Europe,,2024-11-04,Budget,381.58,GBP,Project Falcon
EMEA,E-commerce,Spain,Southern Europe,EMP00169,2024-11-04,Wages Cost,"3,577.99",EUR,Project Falcon
APAC,Wholesale,China,East Asia,,2024-11-04,Budget,"3,757.93",CNY,Project Vega
AMER,Retail,United States,North America,,2024-11-04,Other Costs,"3,485.48",USD,Project Horizon
APAC,Retail,Japan,East Asia,,2024-11-04,Budget,"46,681.56",JPY,Project Horizon
EMEA,E-commerce,Spain,Southern Europe,EMP00058,2024-11-04,Revenue,"10,430.80",EUR,Project Zenith
AMER,HR,United States,North America,,2024-11-04,Other Costs,"5,320.59",USD,Project Falcon
AMER,HR,Brazil,South America,,2024-11-04,Other Costs,"4,176.47",BRL,Project Nova
APAC,HR,China,East Asia,,2024-11-04,Budget,"26,253.24",CNY,Project Vega
AMER,Marketing,Brazil,South America,,2024-11-04,Budget,"23,332.95",BRL,Project Vega
APAC,Retail,India,South Asia,,2024-11-04,Other Costs,"32,782.45",INR,Project Zenith
EMEA,Retail,France,Western Europe,,2024-11-05,Other Costs,"1,423.40",EUR,Project Falcon
EMEA,HR,Germany,Western Europe,,2024-11-05,Other Costs,"3,996.34",EUR,Project Atlas
APAC,Wholesale,China,East Asia,,2024-11-05,Budget,"60,405.81",CNY,Project Atlas
EMEA,Wholesale,United Kingdom,Northern Europe,EMP00218,2024-11-05,Revenue,"6,326.19",GBP,Project Nimbus
AMER,IT Services,Brazil,South America,,2024-11-05,Budget,"4,073.31",BRL,Project Zenith
EMEA,Logistics,Germany,Western Europe,,2024-11-05,Other Costs,"2,025.11",EUR,Project Aurora
EMEA,Retail,Netherlands,Western Europe,EMP00012,2024-11-05,Revenue,"5,582.58",EUR,Project Nimbus
AMER,Finance,Brazil,South America,,2024-11-05,Budget,"36,847.03",BRL,Project Nimbus
AMER,Finance,Brazil,South America,,2024-11-05,Other Costs,"6,306.13",BRL,Project Nimbus
AMER,Retail,Mexico,North America,,2024-11-05,Budget,"31,008.35",MXN,Project Falcon
AMER,Marketing,United States,North America,EMP00035,2024-11-05,Revenue,"10,691.38",USD,Project Aurora
APAC,IT Services,India,South Asia,,2024-11-05,Other Costs,"36,350.96",INR,Project Falcon
EMEA,Wholesale,France,Western Europe,,2024-11-05,Budget,"3,317.94",EUR,Project Nimbus
APAC,Marketing,Australia,Oceania,,2024-11-05,Other Costs,"1,712.51",AUD,Project Falcon
APAC,Retail,China,East Asia,,2024-11-05,Budget,"10,766.67",CNY,Project Atlas
AMER,Finance,Brazil,South America,EMP00262,2024-11-05,Wages Cost,"10,865.83",BRL,Project Vega
APAC,IT Services,India,South Asia,EMP00273,2024-11-05,Wages Cost,"93,962.64",INR,Project Falcon
EMEA,Wholesale,France,Western Europe,EMP00206,2024-11-05,Wages Cost,"3,970.13",EUR,Project Nimbus
EMEA,Wholesale,Germany,Western Europe,,2024-11-05,Budget,"6,855.22",EUR,Project Horizon
AMER,Wholesale,United States,North America,,2024-11-05,Budget,"7,870.50",USD,Project Horizon
EMEA,Finance,Germany,Western Europe,EMP00100,2024-11-05,Wages Cost,"2,573.07",EUR,Project Titan
EMEA,Marketing,United Kingdom,Northern Europe,,2024-11-05,Budget,"3,752.97",GBP,Project Nova
AMER,Wholesale,United States,North America,,2024-11-05,Budget,"5,150.58",USD,Project Falcon
EMEA,Wholesale,United Kingdom,Northern Europe,EMP00027,2024-11-05,Wages Cost,"5,371.20",GBP,Project Titan
AMER,Wholesale,Brazil,South America,,2024-11-05,Budget,"8,564.26",BRL,Project Titan
APAC,Logistics,India,South Asia,,2024-11-05,Budget,"181,613.66",INR,Project Atlas
AMER,E-commerce,United States,North America,EMP00014,2024-11-05,Revenue,"12,580.88",USD,Project Horizon
EMEA,Finance,Netherlands,Western Europe,,2024-11-05,Budget,"9,608.89",EUR,Project Vega
EMEA,IT Services,France,Western Europe,,2024-11-05,Budget,"5,451.91",EUR,Project Falcon
APAC,Marketing,Japan,East Asia,,2024-11-05,Budget,"303,092.68",JPY,Project Aurora
EMEA,E-commerce,United Kingdom,Northern Europe,EMP00174,2024-11-05,Wages Cost,"1,745.52",GBP,Project Aurora
APAC,Wholesale,Japan,East Asia,,2024-11-05,Budget,"42,537.77",JPY,Project Nova
APAC,HR,India,South Asia,,2024-11-05,Other Costs,"19,846.85",INR,Project Nimbus
AMER,Wholesale,United States,North America,,2024-11-05,Budget,"11,539.06",USD,Project Orion
APAC,Retail,India,South Asia,,2024-11-05,Other Costs,"39,539.37",INR,Project Vega
EMEA,Wholesale,France,Western Europe,EMP00094,2024-11-05,Wages Cost,"5,469.52",EUR,Project Vega
EMEA,Logistics,France,Western Europe,EMP00110,2024-11-05,Revenue,"5,768.83",EUR,Project Horizon
EMEA,Wholesale,France,Western Europe,,2024-11-05,Budget,"13,464.91",EUR,Project Zenith
APAC,Logistics,Australia,Oceania,EMP00018,2024-11-05,Wages Cost,"13,374.98",AUD,Project Horizon
AMER,IT Services,Canada,North America,,2024-11-05,Budget,"26,624.97",CAD,Project Vega
AMER,Retail,Brazil,South America,,2024-11-05,Budget,"7,810.76",BRL,Project Zenith
AMER,HR,Mexico,North America,EMP00186,2024-11-05,Wages Cost,"13,330.65",MXN,Project Orion
APAC,Retail,India,South Asia,,2024-11-05,Budget,"108,967.11",INR,Project Aurora
APAC,E-commerce,India,South Asia,EMP00016,2024-11-05,Revenue,"1,267,125.41",INR,Project Horizon
AMER,HR,Brazil,South America,,2024-11-05,Budget,"13,071.30",BRL,Project Nova
AMER,HR,Mexico,North America,,2024-11-05,Budget,"21,130.92",MXN,Project Orion
AMER,E-commerce,United States,North America,,2024-11-06,Budget,"6,715.39",USD,Project Atlas
APAC,Marketing,China,East Asia,,2024-11-06,Budget,"24,357.47",CNY,Project Nimbus
EMEA,E-commerce,United Kingdom,Northern Europe,,2024-11-06,Other Costs,647.61,GBP,Project Aurora
AMER,E-commerce,Mexico,North America,,2024-11-06,Budget,"44,455.74",MXN,Project Atlas
EMEA,IT Services,Germany,Western Europe,,2024-11-06,Budget,"8,608.94",EUR,Project Nimbus
AMER,Wholesale,Mexico,North America,EMP00083,2024-11-06,Revenue,"167,794.89",MXN,Project Nimbus
APAC,Retail,Australia,Oceania,,2024-11-06,Budget,"6,774.18",AUD,Project Vega
EMEA,IT Services,Spain,Southern Europe,,2024-11-06,Budget,"5,016.81",EUR,Project Atlas
AMER,Logistics,United States,North America,EMP00255,2024-11-06,Revenue,"8,182.89",USD,Project Nova
AMER,HR,Canada,North America,,2024-11-06,Budget,"9,280.70",CAD,Project Titan
EMEA,Finance,Spain,Southern Europe,,2024-11-06,Budget,"4,035.66",EUR,Project Aurora
APAC,Retail,Japan,East Asia,,2024-11-06,Budget,"574,942.87",JPY,Project Orion
EMEA,E-commerce,Spain,Southern Europe,,2024-11-06,Budget,"9,422.81",EUR,Project Falcon
EMEA,Logistics,United Kingdom,Northern Europe,,2024-11-06,Budget,"3,313.28",GBP,Project Vega
EMEA,Wholesale,United Kingdom,Northern Europe,,2024-11-06,Budget,"4,661.03",GBP,Project Titan
AMER,IT Services,Brazil,South America,,2024-11-06,Other Costs,"1,127.99",BRL,Project Zenith
APAC,Logistics,India,South Asia,,2024-11-06,Budget,"235,096.12",INR,Project Vega
APAC,Finance,India,South Asia,,2024-11-06,Budget,"44,276.21",INR,Project Nova 
AMER,Retail,Mexico,North America,,2024-11-06,Budget,"43,604.10",MXN,Project Titan
EMEA,Retail,Italy,Southern Europe,,2024-11-06,Budget,"1,358.32",EUR,Project Horizon
EMEA,Retail,Netherlands,Western Europe,,2024-11-06,Budget,"5,432.14",EUR,Project Nimbus
EMEA,Wholesale,Germany,Western Europe,,2024-11-06,Budget,"2,939.51",EUR,Project Atlas
APAC,Retail,Australia,Oceania,,2024-11-06,Budget,"11,160.35",AUD,Project Nova
AMER,Retail,United States,North America,,2024-11-06,Budget,"9,089.06",USD,Project Horizon
AMER,Finance,Brazil,South America,,2024-11-06,Budget,"12,148.96",BRL,Project Titan
EMEA,E-commerce,Netherlands,Western Europe,,2024-11-06,Budget,"4,300.37",EUR,Project Orion
EMEA,IT Services,Italy,Southern Europe,,2024-11-06,Other Costs,"1,157.89",EUR,Project Falcon
EMEA,E-commerce,Spain,Southern Europe,,2024-11-06,Budget,"3,899.24",EUR,Project Atlas
APAC,Logistics,China,East Asia,,2024-11-06,Budget,"14,859.59",CNY,Project Titan
EMEA,E-commerce,United Kingdom,Northern Europe,,2024-11-06,Other Costs,942.08,GBP,Project Titan
APAC,IT Services,India,South Asia,,2024-11-06,Other Costs,"26,172.75",INR,Project Aurora
APAC,Retail,Singapore,Southeast Asia,EMP00125,2024-11-06,Wages Cost,"7,876.73",SGD,Project Titan
EMEA,Marketing,Netherlands,Western Europe,,2024-11-06,Budget,"8,374.00",EUR,Project Falcon
AMER,E-commerce,Canada,North America,,2024-11-06,Budget,"6,210.19",CAD,Project Zenith
AMER,Retail,United States,North America,,2024-11-06,Other Costs,"1,670.63",USD,Project Vega
AMER,Wholesale,Brazil,South America,,2024-11-06,Budget,"13,637.48",BRL,Project Nimbus
AMER,Wholesale,Brazil,South America,,2024-11-06,Other Costs,"2,177.44",BRL,Project Nimbus
AMER,HR,United States,North America,,2024-11-07,Budget,"8,119.60",USD,Project Orion
APAC,Logistics,Singapore,Southeast Asia,,2024-11-07,Budget,"36,136.65",SGD,Project Vega
EMEA,E-commerce,Spain,Southern Europe,,2024-11-07,Other Costs,"2,230.32",EUR,Project Zenith
EMEA,IT Services,Italy,Southern Europe,,2024-11-07,Budget,"5,467.84",EUR,Project Falcon
EMEA,E-commerce,Netherlands,Western Europe,EMP00187,2024-11-07,Revenue,"16,265.56",EUR,Project Orion
EMEA,E-commerce,United Kingdom,Northern Europe,,2024-11-07,Budget,"8,692.38",GBP,Project Vega
AMER,Finance,Brazil,South America,,2024-11-07,Other Costs,"5,177.78",BRL,Project Falcon
AMER,E-commerce,Mexico,North America,EMP00045,2024-11-07,Revenue,"237,007.43",MXN,Project Atlas
AMER,Marketing,Brazil,South America,,2024-11-07,Other Costs,"1,642.42",BRL,Project Titan
APAC,Finance,China,East Asia,,2024-11-07,Budget,"27,816.57",CNY,Project Orion
AMER,E-commerce,Canada,North America,EMP00204,2024-11-07,Revenue,"16,349.64",CAD,Project Zenith
AMER,Finance,Mexico,North America,,2024-11-07,Other Costs,"19,973.71",MXN,Project Aurora
EMEA,Retail,Spain,Southern Europe,,2024-11-07,Other Costs,"3,854.80",EUR,Project Nimbus
EMEA,Retail,United Kingdom,Northern Europe,EMP00066,2024-11-07,Wages Cost,"5,750.89",GBP,Project Falcon
AMER,Retail,Brazil,South America,,2024-11-07,Budget,"6,433.73",BRL,Project Orion
APAC,Retail,India,South Asia,EMP00105,2024-11-07,Revenue,"526,362.27",INR,Project Aurora
AMER,Marketing,United States,North America,,2024-11-07,Budget,"9,938.83",USD,Project Aurora
AMER,Retail,United States,North America,,2024-11-07,Budget,"4,373.19",USD,Project Zenith
AMER,E-commerce,Brazil,South America,,2024-11-07,Budget,"4,650.34",BRL,Project Falcon
APAC,Wholesale,Singapore,Southeast Asia,,2024-11-07,Budget,"4,804.25",SGD,Project Nimbus
AMER,Marketing,United States,North America,EMP00035,2024-11-07,Wages Cost,"10,512.70",USD,Project Aurora
EMEA,Marketing,Portugal,Southern Europe,EMP00180,2024-11-07,Wages Cost,"3,409.43",EUR,Project Orion
EMEA,Logistics,Spain,Southern Europe,,2024-11-07,Budget,"3,211.51",EUR,Project Horizon
EMEA,Finance,France,Western Europe,,2024-11-07,Budget,"14,513.69",EUR,Project Nova
EMEA,Wholesale,Portugal,Southern Europe,,2024-11-07,Budget,"2,732.78",EUR,Project Vega
AMER,Retail,United States,North America,,2024-11-07,Budget,"3,908.98",USD,Project Vega
EMEA,Marketing,Germany,Western Europe,,2024-11-07,Budget,777.87,EUR,Project Atlas
EMEA,Finance,Italy,Southern Europe,EMP00232,2024-11-07,Wages Cost,"3,886.41",EUR,Project Falcon
EMEA,Wholesale,Italy,Southern Europe,,2024-11-07,Budget,"2,286.13",EUR,project nimbus
APAC,Wholesale,Singapore,Southeast Asia,,2024-11-07,Other Costs,"1,443.34",SGD,Project Nimbus
EMEA,Marketing,Portugal,Southern Europe,,2024-11-07,Budget,"4,104.43",EUR,Project Orion
EMEA,Retail,Spain,Southern Europe,,2024-11-07,Budget,"3,136.83",EUR,Project Nova
EMEA,Retail,Portugal,Southern Europe,,2024-11-07,Other Costs,607.63,EUR,Project Zenith
APAC,Marketing,India,South Asia,EMP00074,2024-11-07,Revenue,"1,199,736.35",INR,Project Horizon
AMER,E-commerce,Canada,North America,,2024-11-07,Other Costs,"2,342.51",CAD,Project Horizon
EMEA,Logistics,France,Western Europe,,2024-11-07,Budget,"23,075.20",EUR,Project Horizon
AMER,Logistics,Mexico,North America,EMP00006,2024-11-07,Wages Cost,"31,433.82",MXN,Project Zenith
EMEA,Retail,Portugal,Southern Europe,,2024-11-07,Budget,"1,767.63",EUR,Project Zenith
EMEA,Marketing,United Kingdom,Northern Europe,EMP00211,2024-11-07,Wages Cost,"7,950.04",GBP,Project Orion
EMEA,Finance,Netherlands,Western Europe,,2024-11-07,Budget,"17,344.52",EUR,Project Falcon
AMER,IT Services,Argentina,South America,,2024-11-07,Other Costs,"467,932.54",ARS,Project Vega
