employee_id,Grade,contract_type,date,project,hour_type,hours
EMP00139,Intern,Permanent,2024-12-01,Project Titan,Annual Leave,11.5
EMP00117,Intern,Fixed-term,2024-12-01,Project Horizon,Billable,49.5
EMP00203,Analyst,Contractor,2024-12-01,Project Atlas,Non-Billable,141.4
EMP00105,Junior,Permanent,2024-12-01,Project Aurora,Non-Billable,108.1
EMP00030,Manager,Permanent,2024-12-01,Project Aurora,Non-Billable,77.3
EMP00212,Junior,Fixed-term,2024-12-01,Project Vega,Non-Billable,90.1
EMP00226,Senior Analyst,Part-time,2024-12-01,Project Vega,Non-Billable,47.4
EMP00047,Senior Analyst,Part-time,2024-12-01,Project Zenith,Non-Billable,45.5
EMP00281,Analyst,Permanent,2024-12-01,Project Falcon,Non-Billable,100.5
EMP00210,Director,Fixed-term,2024-12-01,Project Nova,Annual Leave,16.2
EMP00201,Analyst,Permanent,2024-12-01,Project Falcon,Non-Billable,105.6
EMP00131,Junior,Contractor,2024-12-01,Project Orion,Billable,66.7
EMP00235,Analyst,Fixed-term,2024-12-01,Project Falcon,Non-Billable,90.9
EMP00242,Intern,Permanent,2024-12-01,Project Nova,Non-Billable,91.1
EMP00330,Senior Analyst,Part-time,2024-12-01,Project Nimbus,Billable,19.5
EMP00106,Intern,Contractor,2024-12-01,Project Nova,Non-Billable,64.4
EMP00081,Manager,Fixed-term,2024-12-01,Project  Aurora,Annual Leave,26.5
EMP00269,Intern,Fixed-term,2024-12-01,Project Nimbus,Billable,52.1
EMP00217,Analyst,Permanent,2024-12-01,Project Falcon,Annual Leave,11.7
EMP00327,Intern,Fixed-term,2024-12-01,Project Aurora,Billable,113.7
EMP00042,Junior,Permanent,2024-12-01,Project Zenith,Billable,100.6
EMP00048,Intern,Permanent,2024-12-01,Project Atlas,Annual Leave,34.8
EMP00098,Intern,Fixed-term,2024-12-01,Project Atlas,Non-Billable,49.4
EMP00035,Manager,Permanent,2024-12-01,Project Aurora,Billable,73.0
EMP00151,Analyst,Fixed-term,2024-12-01,Project Vega,Billable,56.0
EMP00231,Intern,Fixed-term,2024-12-01,Project Atlas,Non-Billable,102.2
EMP00110,Junior,Part-time,2024-12-01,Project Horizon,Annual Leave,20.7
EMP00218,Analyst,Fixed-term,2024-12-01,Project Nimbus,Non-Billable,85.6
EMP00129,Analyst,Permanent,2024-12-01,Project Atlas,Annual Leave,38.4
EMP00040,Senior Analyst,Permanent,2024-12-01,Project Zenith,Annual Leave,25.2
EMP00035,Manager,Permanent,2024-12-01,Project Aurora,Non-Billable,79.7
EMP00244,Senior Analyst,Permanent,2024-12-01,Project Nimbus,Non-Billable,40.4
EMP00325,Director,Fixed-term,2024-12-01,Project Falcon,Non-Billable,142.1
EMP00102,Analyst,Contractor,2024-12-01,Project Vega,Billable,31.2
EMP00173,Manager,Freelancer,2024-12-01,Project Aurora,Non-Billable,100.4
EMP00286,Analyst,Fixed-term,2024-12-01,Project Nimbus,Annual Leave,18.5
EMP00171,Analyst,Permanent,2024-12-01,Project Zenith,Non-Billable,83.8
EMP00119,Senior Analyst,Part-time,2024-12-01,Project Horizon,Non-Billable,58.2
EMP00322,Senior Analyst,Part-time,2024-12-01,Project Vega,Annual Leave,31.5
EMP00126,Senior Manager,Part-time,2024-12-01,Project Vega,Non-Billable,34.0
EMP00204,Junior,Permanent,2024-12-01,Project Zenith,Non-Billable,87.2
EMP00116,Manager,Fixed-term,2024-12-01,Project Zenith,Non-Billable,40.4
EMP00127,Analyst,Freelancer,2024-12-01,Project Nova,Non-Billable,59.1
EMP00263,Analyst,Part-time,2024-12-01,Project Zenith,Non-Billable,48.6
EMP00308,Senior Analyst,Part-time,2024-12-01,Project Orion,Non-Billable,64.8
EMP00113,Analyst,Permanent,2024-12-01,Project Atlas,Non-Billable,137.0
EMP00003,Intern,Freelancer,2024-12-01,Project Zenith,Non-Billable,57.0
EMP00103,Director,Fixed-term,2024-12-01,Project Nova,Annual Leave,11.1
EMP00196,Analyst,Part-time,2024-12-01,Project Orion,Annual Leave,35.1
EMP00093,Analyst,Fixed-term,2024-12-01,Project Orion,Annual Leave,22.4
EMP00172,Senior Analyst,Part-time,2024-12-01,Project Zenith,Non-Billable,86.3
EMP00070,Junior,Permanent,2024-12-01,Project Nimbus,Billable,50.0
EMP00039,Analyst,Permanent,2024-12-01,Project Atlas,Annual Leave,13.6
EMP00188,Analyst,Fixed-term,2024-12-01,Project Orion,Non-Billable,76.1
EMP00030,Manager,Permanent,2024-12-01,Project Aurora,Annual Leave,23.6
EMP00136,Senior Analyst,Fixed-term,2024-12-01,Project Orion,Annual Leave,38.8
EMP00087,Analyst,Contractor,2024-12-01,Project Atlas,Annual Leave,10.1
EMP00287,Senior Analyst,Contractor,2024-12-01,Project Aurora,Billable,37.7
EMP00064,Senior Analyst,Permanent,2024-12-01,Project Nimbus,Billable,99.5
EMP00044,Director,Permanent,2024-12-01,Project Orion,Billable,58.0
EMP00240,Senior Analyst,Permanent,2024-12-01,Project Titan,Billable,92.5
EMP00173,Manager,Freelancer,2024-12-01,Project Aurora,Annual Leave,32.8
EMP00138,Senior Analyst,Part-time,2024-12-01,Project Vega,Non-Billable,42.6
EMP00025,Senior Analyst,Contractor,2024-12-01,Project Titan,Non-Billable,59.4
EMP00248,Analyst,Contractor,2024-12-01,Project Nova,Non-Billable,55.7
EMP00180,Analyst,Fixed-term,2024-12-01,Project Orion,Annual Leave,30.6
EMP00047,Senior Analyst,Part-time,2024-12-01,Project Zenith,Billable,17.4
EMP00113,Analyst,Permanent,2024-12-01,Project Atlas,Annual Leave,37.2
EMP00289,Junior,Fixed-term,2024-12-01,Project Nova,Annual Leave,36.1
EMP00273,Junior,Fixed-term,2024-12-01,Project Falcon,Billable,123.4
EMP00194,Analyst,Freelancer,2024-12-01,Project Vega,Non-Billable,65.7
EMP00322,Senior Analyst,Part-time,2024-12-01,Project Vega,Non-Billable,40.5
EMP00258,Senior Manager,Permanent,2024-12-01,Project Vega,Non-Billable,55.1
EMP00082,Analyst,Permanent,2024-12-01,Project Nimbus,Annual Leave,20.0
EMP00076,Intern,Permanent,2024-12-01,Project Titan,Billable,47.6
EMP00099,Analyst,Permanent,2024-12-01,Project Titan,Annual Leave,35.7
EMP00272,Senior Analyst,Contractor,2024-12-01,Project Zenith,Billable,55.3
EMP00023,Junior,Permanent,2024-12-01,Project Aurora,Non-Billable,85.1
EMP00153,Analyst,Part-time,2024-12-01,Project Zenith,Annual Leave,17.8
EMP00086,Senior Analyst,Part-time,2024-12-01,Project Falcon,Annual Leave,30.7
EMP00049,Senior Manager,Fixed-term,2024-12-01,Project Vega,Billable,102.4
EMP00223,Senior Manager,Permanent,2024-12-01,Project Titan,Billable,96.6
EMP00255,Analyst,Freelancer,2024-12-01,Project Nova,Billable,34.8
EMP00019,Senior Analyst,Permanent,2024-12-01,Project Zenith,Billable,69.8
EMP00027,Senior Analyst,Permanent,2024-12-01,Project Titan,Non-Billable,89.7
EMP00008,Director,Permanent,2024-12-01,Project Nimbus,Annual Leave,9.2
EMP00133,Analyst,Freelancer,2024-12-01,Project Zenith,Non-Billable,78.0
EMP00235,Analyst,Fixed-term,2024-12-01,Project Falcon,Annual Leave,32.0
EMP00312,Analyst,Fixed-term,2024-12-01,Project Atlas,Annual Leave,12.3
EMP00135,Senior Analyst,Fixed-term,2024-12-01,Project Horizon,Billable,79.1
EMP00024,Intern,Freelancer,2024-12-01,Project Zenith,Non-Billable,29.8
EMP00206,Senior Analyst,Part-time,2024-12-01,Project Nimbus,Non-Billable,42.0
EMP00020,Senior Manager,Permanent,2024-12-01,Project Horizon,Non-Billable,80.2
EMP00286,Analyst,Fixed-term,2024-12-01,Project Nimbus,Billable,54.5
EMP00208,Analyst,Permanent,2024-12-01,Project Nimbus,Annual Leave,12.7
EMP00059,Manager,Fixed-term,2024-12-01,Project Titan,Non-Billable,114.3
EMP00035,Manager,Permanent,2024-12-01,Project Aurora,Annual Leave,26.8
EMP00287,Senior Analyst,Contractor,2024-12-01,Project Aurora,Annual Leave,36.7
EMP00013,Analyst,Part-time,2024-12-01,Project Atlas,Billable,24.6
EMP00029,Manager,Permanent,2024-12-01,Project Nimbus,Non-Billable,93.4
EMP00125,Senior Analyst,Fixed-term,2024-12-01,Project Titan,Non-Billable,97.3
EMP00195,Junior,Permanent,2024-12-01,Project Titan,Non-Billable,110.7
EMP00108,Junior,Permanent,2024-12-01,Project Titan,Non-Billable,71.5
EMP00108,Junior,Permanent,2024-12-01,Project Titan,Annual Leave,35.1
EMP00072,Senior Analyst,Permanent,2024-12-01,Project Titan,Annual Leave,25.4
EMP00245,Senior Analyst,Fixed-term,2024-12-01,Project Falcon,Billable,129.5
EMP00310,Senior Analyst,Fixed-term,2024-12-01,Project Atlas,Annual Leave,8.4
EMP00090,Director,Permanent,2024-12-01,Project Nova,Non-Billable,95.0
EMP00099,Analyst,Permanent,2024-12-01,Project Titan,Billable,30.4
EMP00258,Senior Manager,Permanent,2024-12-01,Project Vega,Annual Leave,39.0
EMP00251,Director,Fixed-term,2024-12-01,Project Falcon,Non-Billable,66.8
EMP00282,Analyst,Fixed-term,2024-12-01,Project Aurora,Non-Billable,81.6
EMP00294,Senior Manager,Permanent,2024-12-01,Project Nova,Billable,105.4
EMP00133,Analyst,Freelancer,2024-12-01,Project Zenith,Annual Leave,26.8
EMP00080,Analyst,Part-time,2024-12-01,Project Nova,Annual Leave,20.4
EMP00111,Senior Analyst,Fixed-term,2024-12-01,Project Nova,Annual Leave,30.3
EMP00159,Junior,Permanent,2024-12-01,Project Vega,Billable,39.8
EMP00012,Analyst,Fixed-term,2024-12-01,Project Nimbus,Billable,36.5
EMP00338,Intern,Contractor,2024-12-01,Project Nova,Non-Billable,65.1
EMP00297,Junior,Permanent,2024-12-01,Project Vega,Annual Leave,11.9
EMP00063,Junior,Permanent,2024-12-01,Project Falcon,Annual Leave,27.2
EMP00086,Senior Analyst,Part-time,2024-12-01,Project Falcon,Billable,19.5
EMP00210,Director,Fixed-term,2024-12-01,Project Nova,Non-Billable,41.9
EMP00094,Senior Analyst,Contractor,2024-12-01,Project Vega,Annual Leave,21.0
EMP00003,Intern,Freelancer,2024-12-01,Project Zenith,Annual Leave,38.1
EMP00302,Junior,Fixed-term,2024-12-01,Project Zenith,Non-Billable,142.4
EMP00171,Analyst,Permanent,2024-12-01,Project Zenith,Annual Leave,19.0
EMP00033,Director,Fixed-term,2024-12-01,Project Horizon,Non-Billable,85.3
EMP00177,Analyst,Contractor,2024-12-01,Project Falcon,Billable,46.3
EMP00154,Junior,Part-time,2024-12-01,Project Nimbus,Non-Billable,42.6
EMP00158,Senior Analyst,Fixed-term,2024-12-01,,Maternity Leave,25.0
EMP00268,Senior Analyst,Permanent,2024-12-01,Project Horizon,Non-Billable,107.8
EMP00304,Senior Manager,Permanent,2024-12-01,Project Horizon,Annual Leave,29.0
EMP00271,Senior Analyst,Permanent,2024-12-01,Project Aurora,Non-Billable,134.1
EMP00169,Analyst,Fixed-term,2024-12-01,Project Falcon,Non-Billable,86.2
EMP00218,Analyst,Fixed-term,2024-12-01,Project Nimbus,Annual Leave,15.4
EMP00105,Junior,Permanent,2024-12-01,Project Aurora,Billable,42.5
EMP00312,Analyst,Fixed-term,2024-12-01,Project Atlas,Billable,125.3
EMP00328,Analyst,Permanent,2024-12-01,Project Falcon,Non-Billable,75.5
EMP00129,Analyst,Permanent,2024-12-01,Project Atlas,Non-Billable,87.3
EMP00176,Senior Manager,Freelancer,2024-12-01,Project Nova,Billable,28.5
EMP00057,Intern,Part-time,2024-12-01,Project Nova,Non-Billable,61.5
EMP00098,Intern,Fixed-term,2024-12-01,Project Atlas,Billable,102.3
EMP00266,Manager,Fixed-term,2024-12-01,Project Orion,Billable,51.1
EMP00045,Analyst,Fixed-term,2024-12-01,Project Atlas,Annual Leave,29.2
EMP00153,Analyst,Part-time,2024-12-01,Project Zenith,Non-Billable,55.2
EMP00326,Manager,Permanent,2024-12-01,Project Falcon,Billable,49.7
EMP00330,Senior Analyst,Part-time,2024-12-01,Project Nimbus,Annual Leave,26.7
EMP00335,Senior Analyst,Permanent,2024-12-01,Project Falcon,Non-Billable,97.1
EMP00211,Manager,Fixed-term,2024-12-01,Project Orion,Non-Billable,89.0
EMP00164,Junior,Contractor,2024-12-01,Project Nova,Annual Leave,23.8
EMP00106,Intern,Contractor,2024-12-01,Project Nova,Annual Leave,37.9
EMP00025,Senior Analyst,Contractor,2024-12-01,Project Titan,Billable,64.3
EMP00049,Senior Manager,Fixed-term,2024-12-01,Project Vega,Annual Leave,26.7
EMP00128,Manager,Fixed-term,2024-12-01,Project Vega,Billable,61.1
EMP00075,Analyst,Permanent,2024-12-01,Project Atlas,Non-Billable,119.6
EMP00095,Junior,Fixed-term,2024-12-01,Project Vega,Non-Billable,91.3
EMP00287,Senior Analyst,Contractor,2024-12-01,PROJECT AURORA,Non-Billable,81.6
EMP00131,Junior,Contractor,2024-12-01,Project Orion,Annual Leave,10.6
EMP00273,Junior,Fixed-term,2024-12-01,Project Falcon,Annual Leave,20.6
EMP00210,Director,Fixed-term,2024-12-01,Project Nova,Billable,113.7
EMP00293,Manager,Fixed-term,2024-12-01,Project Aurora,Annual Leave,25.9
EMP00031,Manager,Contractor,2024-12-01,Project Nimbus,Annual Leave,39.4
EMP00155,Junior,Permanent,2024-12-01,Project Vega,Annual Leave,19.8
EMP00187,Analyst,Permanent,2024-12-01,Project Orion,Billable,86.5
EMP00084,Senior Manager,Contractor,2024-12-01,Project Falcon,Non-Billable,119.1
EMP00324,Junior,Permanent,2024-12-01,Project Falcon,Annual Leave,39.3
EMP00178,Intern,Permanent,2024-12-01,Project Nova,Non-Billable,166.8
EMP00202,Junior,Permanent,2024-12-01,Project Atlas,Non-Billable,99.0
EMP00025,Senior Analyst,Contractor,2024-12-01,Project Titan,Annual Leave,20.3
EMP00332,Senior Analyst,Permanent,2024-12-01,Project Falcon,Non-Billable,76.4
EMP00042,Junior,Permanent,2024-12-01,Project Zenith,Non-Billable,38.8
EMP00129,Analyst,Permanent,2024-12-01,Project Atlas,Billable,35.8
EMP00337,Senior Manager,Permanent,2024-12-01,Project Falcon,Annual Leave,37.2
EMP00226,Senior Analyst,Part-time,2024-12-01,Project Vega,Billable,17.3
EMP00213,Senior Analyst,Permanent,2024-12-01,Project Horizon,Billable,55.2
EMP00244,Senior Analyst,Permanent,2024-12-01,Project Nimbus,Annual Leave,38.5
EMP00130,Junior,Permanent,2024-12-01,Project Nova,Annual Leave,36.4
EMP00239,Analyst,Freelancer,2024-12-01,Project Vega,Billable,75.3
EMP00125,Senior Analyst,Fixed-term,2024-12-01,Project Titan,Annual Leave,22.1
EMP00061,Analyst,Permanent,2024-12-01,Project Horizon,Annual Leave,9.2
EMP00247,Junior,Fixed-term,2024-12-01,Project Titan,Annual Leave,9.8
EMP00281,Analyst,Permanent,2024-12-01,Project Falcon,Annual Leave,8.5
EMP00165,Executive,Permanent,2024-12-01,,Maternity Leave,16.9
EMP00043,Intern,Contractor,2024-12-01,Project Falcon,Non-Billable,57.2
EMP00044,Director,Permanent,2024-12-01,Project Orion,Non-Billable,74.3
EMP00244,Senior Analyst,Permanent,2024-12-01,Project Nimbus,Billable,92.0
EMP00006,Analyst,Contractor,2024-12-01,Project Zenith,Non-Billable,79.1
EMP00301,Analyst,Freelancer,2024-12-01,Project Vega,Billable,42.7
EMP00049,Senior Manager,Fixed-term,2024-12-01,Project Vega,Non-Billable,32.1
EMP00301,Analyst,Freelancer,2024-12-01,Project Vega,Non-Billable,48.5
EMP00133,Analyst,Freelancer,2024-12-01,Project Zenith,Billable,26.6
EMP00206,Senior Analyst,Part-time,2024-12-01,,Maternity Leave,32.8
EMP00175,Manager,Permanent,2024-12-01,Project Atlas,Billable,61.6
EMP00254,Manager,Freelancer,2024-12-01,Project Orion,Billable,33.6
EMP00189,Senior Analyst,Part-time,2024-12-01,Project Nimbus,Non-Billable,46.2
EMP00280,Manager,Permanent,2024-12-01,Project Orion,Annual Leave,32.9
EMP00127,Analyst,Freelancer,2024-12-01,Project Nova,Billable,48.0
EMP00174,Intern,Permanent,2024-12-01,Project Aurora,Billable,83.3
EMP00058,Manager,Freelancer,2024-12-01,Project Zenith,Annual Leave,39.5
EMP00059,Manager,Fixed-term,2024-12-01,Project Titan,Annual Leave,27.1
EMP00011,Executive,Permanent,2024-12-01,Project Falcon,Non-Billable,87.8
EMP00180,Analyst,Fixed-term,2024-12-01,Project Orion,Billable,64.4
EMP00032,Manager,Contractor,2024-12-01,Project Atlas,Non-Billable,106.5
EMP00125,Senior Analyst,Fixed-term,2024-12-01,Project Titan,Billable,42.2
EMP00130,Junior,Permanent,2024-12-01,Project Nova,Billable,34.1
EMP00239,Analyst,Freelancer,2024-12-01,Project Vega,Annual Leave,24.8
EMP00018,Manager,Fixed-term,2024-12-01,Project Horizon,Non-Billable,90.6
EMP00331,Senior Analyst,Permanent,2024-12-01,Project Aurora,Non-Billable,96.7
EMP00314,Senior Analyst,Permanent,2024-12-01,Project Atlas,Non-Billable,98.9
EMP00026,Analyst,Permanent,2024-12-01,Project Nimbus,Billable,41.6
EMP00104,Junior,Permanent,2024-12-01,Project Falcon,Annual Leave,13.2
EMP00285,Analyst,Fixed-term,2024-12-01,Project Aurora,Non-Billable,143.7
EMP00307,Analyst,Part-time,2024-12-01,Project Horizon,Billable,23.3
EMP00269,Intern,Fixed-term,2024-12-01,Project Nimbus,Non-Billable,101.2
EMP00076,Intern,Permanent,2024-12-01,Project Titan,Annual Leave,37.8
EMP00014,Senior Manager,Contractor,2024-12-01,Project Horizon,Non-Billable,53.4
EMP00320,Junior,Part-time,2024-12-01,Project Aurora,Non-Billable,38.7
EMP00167,Junior,Permanent,2024-12-01,Project Nimbus,Annual Leave,25.6
EMP00078,Analyst,Contractor,2024-12-01,Project Aurora,Annual Leave,23.7
EMP00150,Senior Manager,Fixed-term,2024-12-01,Project Atlas,Annual Leave,12.5
EMP00013,Analyst,Part-time,2024-12-01,Project Atlas,Non-Billable,42.3
EMP00288,Junior,Permanent,2024-12-01,Project Zenith,Annual Leave,28.3
EMP00066,Senior Analyst,Permanent,2024-12-01,project falcon,Annual Leave,22.5
EMP00069,Senior Manager,Fixed-term,2024-12-01,Project Titan,Annual Leave,17.3
EMP00008,Director,Permanent,2024-12-01,Project Nimbus,Non-Billable,91.5
EMP00169,Analyst,Fixed-term,2024-12-01,Project Falcon,Billable,59.4
EMP00217,Analyst,Permanent,2024-12-01,Project Falcon,Non-Billable,148.9
EMP00246,Manager,Part-time,2024-12-01,Project Zenith,Annual Leave,32.7
EMP00221,Intern,Contractor,2024-12-01,Project Titan,Non-Billable,119.7
EMP00250,Senior Manager,Fixed-term,2024-12-01,Project Zenith,Annual Leave,11.8
EMP00059,Manager,Fixed-term,2024-12-01,Project Titan,Billable,40.7
EMP00096,Senior Analyst,Contractor,2024-12-01,Project Zenith,Non-Billable,74.2
EMP00220,Analyst,Contractor,2024-12-01,Project Titan,Non-Billable,62.4
EMP00034,Senior Manager,Permanent,2024-12-01,Project Atlas,Non-Billable,150.3
EMP00037,Analyst,Fixed-term,2024-12-01,Project Orion,Billable,37.2
EMP00096,Senior Analyst,Contractor,2024-12-01,Project Zenith,Annual Leave,11.1
EMP00246,Manager,Part-time,2024-12-01,Project Zenith,Non-Billable,10.1
EMP00074,Junior,Permanent,2024-12-01,Project Horizon,Non-Billable,77.7
EMP00121,Senior Analyst,Contractor,2024-12-01,Project Nimbus,Non-Billable,115.3
EMP00201,Analyst,Permanent,2024-12-01,Project Falcon,Annual Leave,28.3
EMP00327,Intern,Fixed-term,2024-12-01,Project Aurora,Annual Leave,32.3
EMP00336,Manager,Freelancer,2024-12-01,Project Titan,Non-Billable,82.2
EMP00145,Junior,Permanent,2024-12-01,Project Atlas,Annual Leave,26.5
EMP00326,Manager,Permanent,2024-12-01,Project Falcon,Non-Billable,90.7
EMP00072,Senior Analyst,Permanent,2024-12-01,Project Titan,Non-Billable,123.7
EMP00320,Junior,Part-time,2024-12-01,Project Aurora,Billable,19.1
EMP00150,Senior Manager,Fixed-term,2024-12-01,Project Atlas,Non-Billable,80.6
EMP00065,Director,Fixed-term,2024-12-01,Project Aurora ,Annual Leave,11.1
EMP00095,Junior,Fixed-term,2024-12-01,Project Vega,Annual Leave,10.9
EMP00321,Manager,Part-time,2024-12-01,Project Zenith,Non-Billable,51.6
EMP00095,Junior,Fixed-term,2024-12-01,project vega,Billable,59.0
EMP00103,Director,Fixed-term,2024-12-01,Project Nova,Billable,135.8
EMP00215,Junior,Contractor,2024-12-01,Project Zenith,Non-Billable,53.1
EMP00191,Intern,Freelancer,2024-12-01,Project Orion,Non-Billable,53.9
EMP00016,Junior,Permanent,2024-12-01,Project Horizon,Non-Billable,68.3
EMP00091,Senior Analyst,Permanent,2024-12-01,Project Nova,Billable,36.9
EMP00100,Junior,Freelancer,2024-12-01,Project Titan,Annual Leave,35.7
EMP00094,Senior Analyst,Contractor,2024-12-01,Project Vega,Billable,43.0
EMP00017,Analyst,Permanent,2024-12-01,Project Atlas,Non-Billable,138.4
EMP00320,Junior,Part-time,2024-12-01,Project Aurora,Annual Leave,34.3
EMP00084,Senior Manager,Contractor,2024-12-01,Project Falcon,Annual Leave,32.7
EMP00272,Senior Analyst,Contractor,2024-12-01,Project Zenith,Annual Leave,31.3
EMP00065,Director,Fixed-term,2024-12-01,Project Aurora,Non-Billable,147.4
EMP00026,Analyst,Permanent,2024-12-01,Project Nimbus,Annual Leave,18.6
EMP00305,Junior,Permanent,2024-12-01,Project Nova,Non-Billable,122.7
EMP00261,Analyst,Part-time,2024-12-01,Project Titan,Billable,18.9
EMP00307,Analyst,Part-time,2024-12-01,Project Horizon,Annual Leave,23.7
EMP00019,Senior Analyst,Permanent,2024-12-01,Project Zenith,Non-Billable,76.9
EMP00142,Analyst,Permanent,2024-12-01,Project Falcon,Non-Billable,70.4
EMP00188,Analyst,Fixed-term,2024-12-01,Project Orion,Billable,53.5
EMP00070,Junior,Permanent,2024-12-01,Project Nimbus,Annual Leave,37.1
EMP00033,Director,Fixed-term,2024-12-01,Project Horizon,Annual Leave,21.4
EMP00189,Senior Analyst,Part-time,2024-12-01,Project Nimbus,Annual Leave,14.6
EMP00309,Manager,Permanent,2024-12-01,Project Nova,Non-Billable,126.4
EMP00225,Senior Analyst,Permanent,2024-12-01,Project Vega,Non-Billable,67.1
EMP00177,Analyst,Contractor,2024-12-01,Project Falcon,Annual Leave,33.3
